,Year,Jurisdiction,Sector,Use of funds,Age group,Gender,Dollars per capita
62368,2014,Saskatchewan,Provincial/territorial government,Drugs,35,F,211.0
62369,2014,Saskatchewan,Provincial/territorial government,Drugs,40,F,231.0
62370,2014,Saskatchewan,Provincial/territorial government,Drugs,45,F,272.0
62371,2014,Saskatchewan,Provincial/territorial government,Drugs,50,F,326.0
62372,2014,Saskatchewan,Provincial/territorial government,Drugs,55,F,373.0
62373,2014,Saskatchewan,Provincial/territorial government,Drugs,60,F,439.0
62374,2014,Saskatchewan,Provincial/territorial government,Drugs,65,F,759.0
62375,2014,Saskatchewan,Provincial/territorial government,Drugs,70,F,925.0
62376,2014,Saskatchewan,Provincial/territorial government,Drugs,75,F,991.0
62377,2014,Saskatchewan,Provincial/territorial government,Drugs,80,F,1036.0
62378,2014,Saskatchewan,Provincial/territorial government,Drugs,85,F,1108.0
62379,2014,Saskatchewan,Provincial/territorial government,Drugs,90,F,1134.0
62380,2014,Saskatchewan,Provincial/territorial government,Drugs,0,M,18.0
62381,2014,Saskatchewan,Provincial/territorial government,Drugs,1,M,44.0
62382,2014,Saskatchewan,Provincial/territorial government,Drugs,5,M,67.0
62383,2014,Saskatchewan,Provincial/territorial government,Drugs,10,M,121.0
62384,2014,Saskatchewan,Provincial/territorial government,Drugs,15,M,82.0
62385,2014,Saskatchewan,Provincial/territorial government,Drugs,20,M,75.0
62386,2014,Saskatchewan,Provincial/territorial government,Drugs,25,M,102.0
62387,2014,Saskatchewan,Provincial/territorial government,Drugs,30,M,133.0
62388,2014,Saskatchewan,Provincial/territorial government,Drugs,35,M,191.0
62389,2014,Saskatchewan,Provincial/territorial government,Drugs,40,M,200.0
62390,2014,Saskatchewan,Provincial/territorial government,Drugs,45,M,254.0
62391,2014,Saskatchewan,Provincial/territorial government,Drugs,50,M,297.0
62392,2014,Saskatchewan,Provincial/territorial government,Drugs,55,M,340.0
62393,2014,Saskatchewan,Provincial/territorial government,Drugs,60,M,396.0
62394,2014,Saskatchewan,Provincial/territorial government,Drugs,65,M,724.0
62395,2014,Saskatchewan,Provincial/territorial government,Drugs,70,M,944.0
62396,2014,Saskatchewan,Provincial/territorial government,Drugs,75,M,1012.0
62397,2014,Saskatchewan,Provincial/territorial government,Drugs,80,M,1090.0
62398,2014,Saskatchewan,Provincial/territorial government,Drugs,85,M,1067.0
62399,2014,Saskatchewan,Provincial/territorial government,Drugs,90,M,815.0
62400,2014,Alberta,Provincial/territorial government,Total,0,F,14419.0
62401,2014,Alberta,Provincial/territorial government,Total,1,F,1746.0
62402,2014,Alberta,Provincial/territorial government,Total,5,F,1487.0
62403,2014,Alberta,Provincial/territorial government,Total,10,F,1743.0
62404,2014,Alberta,Provincial/territorial government,Total,15,F,2442.0
62405,2014,Alberta,Provincial/territorial government,Total,20,F,2704.0
62406,2014,Alberta,Provincial/territorial government,Total,25,F,3424.0
62407,2014,Alberta,Provincial/territorial government,Total,30,F,3692.0
62408,2014,Alberta,Provincial/territorial government,Total,35,F,3316.0
62409,2014,Alberta,Provincial/territorial government,Total,40,F,3114.0
62410,2014,Alberta,Provincial/territorial government,Total,45,F,3430.0
62411,2014,Alberta,Provincial/territorial government,Total,50,F,3952.0
62412,2014,Alberta,Provincial/territorial government,Total,55,F,4764.0
62413,2014,Alberta,Provincial/territorial government,Total,60,F,5904.0
62414,2014,Alberta,Provincial/territorial government,Total,65,F,8151.0
62415,2014,Alberta,Provincial/territorial government,Total,70,F,11121.0
62416,2014,Alberta,Provincial/territorial government,Total,75,F,15525.0
62417,2014,Alberta,Provincial/territorial government,Total,80,F,23463.0
62418,2014,Alberta,Provincial/territorial government,Total,85,F,36491.0
62419,2014,Alberta,Provincial/territorial government,Total,90,F,44323.0
62420,2014,Alberta,Provincial/territorial government,Total,0,M,15329.0
62421,2014,Alberta,Provincial/territorial government,Total,1,M,1939.0
62422,2014,Alberta,Provincial/territorial government,Total,5,M,1639.0
62423,2014,Alberta,Provincial/territorial government,Total,10,M,1707.0
62424,2014,Alberta,Provincial/territorial government,Total,15,M,1939.0
62425,2014,Alberta,Provincial/territorial government,Total,20,M,1877.0
62426,2014,Alberta,Provincial/territorial government,Total,25,M,1852.0
62427,2014,Alberta,Provincial/territorial government,Total,30,M,1932.0
62428,2014,Alberta,Provincial/territorial government,Total,35,M,2195.0
62429,2014,Alberta,Provincial/territorial government,Total,40,M,2582.0
62430,2014,Alberta,Provincial/territorial government,Total,45,M,3152.0
62431,2014,Alberta,Provincial/territorial government,Total,50,M,3815.0
62432,2014,Alberta,Provincial/territorial government,Total,55,M,4922.0
62433,2014,Alberta,Provincial/territorial government,Total,60,M,6684.0
62434,2014,Alberta,Provincial/territorial government,Total,65,M,9515.0
62435,2014,Alberta,Provincial/territorial government,Total,70,M,12560.0
62436,2014,Alberta,Provincial/territorial government,Total,75,M,17532.0
62437,2014,Alberta,Provincial/territorial government,Total,80,M,24385.0
62438,2014,Alberta,Provincial/territorial government,Total,85,M,32554.0
62439,2014,Alberta,Provincial/territorial government,Total,90,M,41048.0
62440,2014,Alberta,Provincial/territorial government,Hospitals,0,F,12112.0
62441,2014,Alberta,Provincial/territorial government,Hospitals,1,F,481.0
62442,2014,Alberta,Provincial/territorial government,Hospitals,5,F,246.0
62443,2014,Alberta,Provincial/territorial government,Hospitals,10,F,426.0
62444,2014,Alberta,Provincial/territorial government,Hospitals,15,F,849.0
62445,2014,Alberta,Provincial/territorial government,Hospitals,20,F,996.0
62446,2014,Alberta,Provincial/territorial government,Hospitals,25,F,1447.0
62447,2014,Alberta,Provincial/territorial government,Hospitals,30,F,1618.0
62448,2014,Alberta,Provincial/territorial government,Hospitals,35,F,1316.0
62449,2014,Alberta,Provincial/territorial government,Hospitals,40,F,1121.0
62450,2014,Alberta,Provincial/territorial government,Hospitals,45,F,1263.0
62451,2014,Alberta,Provincial/territorial government,Hospitals,50,F,1614.0
62452,2014,Alberta,Provincial/territorial government,Hospitals,55,F,2201.0
62453,2014,Alberta,Provincial/territorial government,Hospitals,60,F,2896.0
62454,2014,Alberta,Provincial/territorial government,Hospitals,65,F,3937.0
62455,2014,Alberta,Provincial/territorial government,Hospitals,70,F,5637.0
62456,2014,Alberta,Provincial/territorial government,Hospitals,75,F,7853.0
62457,2014,Alberta,Provincial/territorial government,Hospitals,80,F,11269.0
62458,2014,Alberta,Provincial/territorial government,Hospitals,85,F,15241.0
62459,2014,Alberta,Provincial/territorial government,Hospitals,90,F,19058.0
62460,2014,Alberta,Provincial/territorial government,Hospitals,0,M,12827.0
62461,2014,Alberta,Provincial/territorial government,Hospitals,1,M,578.0
62462,2014,Alberta,Provincial/territorial government,Hospitals,5,M,322.0
62463,2014,Alberta,Provincial/territorial government,Hospitals,10,M,402.0
62464,2014,Alberta,Provincial/territorial government,Hospitals,15,M,612.0
62465,2014,Alberta,Provincial/territorial government,Hospitals,20,M,645.0
62466,2014,Alberta,Provincial/territorial government,Hospitals,25,M,604.0
62467,2014,Alberta,Provincial/territorial government,Hospitals,30,M,613.0
62468,2014,Alberta,Provincial/territorial government,Hospitals,35,M,750.0
62469,2014,Alberta,Provincial/territorial government,Hospitals,40,M,968.0
62470,2014,Alberta,Provincial/territorial government,Hospitals,45,M,1361.0
62471,2014,Alberta,Provincial/territorial government,Hospitals,50,M,1852.0
62472,2014,Alberta,Provincial/territorial government,Hospitals,55,M,2662.0
62473,2014,Alberta,Provincial/territorial government,Hospitals,60,M,3916.0
62474,2014,Alberta,Provincial/territorial government,Hospitals,65,M,5323.0
62475,2014,Alberta,Provincial/territorial government,Hospitals,70,M,6986.0
62476,2014,Alberta,Provincial/territorial government,Hospitals,75,M,10173.0
62477,2014,Alberta,Provincial/territorial government,Hospitals,80,M,13863.0
62478,2014,Alberta,Provincial/territorial government,Hospitals,85,M,17523.0
62479,2014,Alberta,Provincial/territorial government,Hospitals,90,M,23081.0
62480,2014,Alberta,Provincial/territorial government,Other institutions,0,F,0.0
62481,2014,Alberta,Provincial/territorial government,Other institutions,1,F,0.0
62482,2014,Alberta,Provincial/territorial government,Other institutions,5,F,0.0
62483,2014,Alberta,Provincial/territorial government,Other institutions,10,F,18.0
62484,2014,Alberta,Provincial/territorial government,Other institutions,15,F,16.0
62485,2014,Alberta,Provincial/territorial government,Other institutions,20,F,9.0
62486,2014,Alberta,Provincial/territorial government,Other institutions,25,F,13.0
62487,2014,Alberta,Provincial/territorial government,Other institutions,30,F,15.0
62488,2014,Alberta,Provincial/territorial government,Other institutions,35,F,12.0
62489,2014,Alberta,Provincial/territorial government,Other institutions,40,F,10.0
62490,2014,Alberta,Provincial/territorial government,Other institutions,45,F,73.0
62491,2014,Alberta,Provincial/territorial government,Other institutions,50,F,94.0
62492,2014,Alberta,Provincial/territorial government,Other institutions,55,F,128.0
62493,2014,Alberta,Provincial/territorial government,Other institutions,60,F,168.0
62494,2014,Alberta,Provincial/territorial government,Other institutions,65,F,452.0
62495,2014,Alberta,Provincial/territorial government,Other institutions,70,F,1116.0
62496,2014,Alberta,Provincial/territorial government,Other institutions,75,F,2745.0
62497,2014,Alberta,Provincial/territorial government,Other institutions,80,F,6738.0
62498,2014,Alberta,Provincial/territorial government,Other institutions,85,F,15257.0
62499,2014,Alberta,Provincial/territorial government,Other institutions,90,F,19077.0
62500,2014,Alberta,Provincial/territorial government,Other institutions,0,M,0.0
62501,2014,Alberta,Provincial/territorial government,Other institutions,1,M,0.0
62502,2014,Alberta,Provincial/territorial government,Other institutions,5,M,0.0
62503,2014,Alberta,Provincial/territorial government,Other institutions,10,M,13.0
62504,2014,Alberta,Provincial/territorial government,Other institutions,15,M,15.0
62505,2014,Alberta,Provincial/territorial government,Other institutions,20,M,13.0
62506,2014,Alberta,Provincial/territorial government,Other institutions,25,M,12.0
62507,2014,Alberta,Provincial/territorial government,Other institutions,30,M,12.0
62508,2014,Alberta,Provincial/territorial government,Other institutions,35,M,15.0
62509,2014,Alberta,Provincial/territorial government,Other institutions,40,M,19.0
62510,2014,Alberta,Provincial/territorial government,Other institutions,45,M,64.0
62511,2014,Alberta,Provincial/territorial government,Other institutions,50,M,87.0
62512,2014,Alberta,Provincial/territorial government,Other institutions,55,M,125.0
62513,2014,Alberta,Provincial/territorial government,Other institutions,60,M,184.0
62514,2014,Alberta,Provincial/territorial government,Other institutions,65,M,431.0
62515,2014,Alberta,Provincial/territorial government,Other institutions,70,M,939.0
62516,2014,Alberta,Provincial/territorial government,Other institutions,75,M,1952.0
62517,2014,Alberta,Provincial/territorial government,Other institutions,80,M,4502.0
62518,2014,Alberta,Provincial/territorial government,Other institutions,85,M,8578.0
62519,2014,Alberta,Provincial/territorial government,Other institutions,90,M,11287.0
62520,2014,Alberta,Provincial/territorial government,Physicians,0,F,1619.0
62521,2014,Alberta,Provincial/territorial government,Physicians,1,F,525.0
62522,2014,Alberta,Provincial/territorial government,Physicians,5,F,396.0
62523,2014,Alberta,Provincial/territorial government,Physicians,10,F,421.0
62524,2014,Alberta,Provincial/territorial government,Physicians,15,F,717.0
62525,2014,Alberta,Provincial/territorial government,Physicians,20,F,898.0
62526,2014,Alberta,Provincial/territorial government,Physicians,25,F,1151.0
62527,2014,Alberta,Provincial/territorial government,Physicians,30,F,1231.0
62528,2014,Alberta,Provincial/territorial government,Physicians,35,F,1100.0
62529,2014,Alberta,Provincial/territorial government,Physicians,40,F,1023.0
62530,2014,Alberta,Provincial/territorial government,Physicians,45,F,1083.0
62531,2014,Alberta,Provincial/territorial government,Physicians,50,F,1221.0
62532,2014,Alberta,Provincial/territorial government,Physicians,55,F,1339.0
62533,2014,Alberta,Provincial/territorial government,Physicians,60,F,1516.0
62534,2014,Alberta,Provincial/territorial government,Physicians,65,F,1766.0
62535,2014,Alberta,Provincial/territorial government,Physicians,70,F,2115.0
62536,2014,Alberta,Provincial/territorial government,Physicians,75,F,2475.0
62537,2014,Alberta,Provincial/territorial government,Physicians,80,F,2773.0
62538,2014,Alberta,Provincial/territorial government,Physicians,85,F,3064.0
62539,2014,Alberta,Provincial/territorial government,Physicians,90,F,3298.0
62540,2014,Alberta,Provincial/territorial government,Physicians,0,M,1814.0
62541,2014,Alberta,Provincial/territorial government,Physicians,1,M,622.0
62542,2014,Alberta,Provincial/territorial government,Physicians,5,M,474.0
62543,2014,Alberta,Provincial/territorial government,Physicians,10,M,431.0
62544,2014,Alberta,Provincial/territorial government,Physicians,15,M,478.0
62545,2014,Alberta,Provincial/territorial government,Physicians,20,M,439.0
62546,2014,Alberta,Provincial/territorial government,Physicians,25,M,447.0
62547,2014,Alberta,Provincial/territorial government,Physicians,30,M,493.0
62548,2014,Alberta,Provincial/territorial government,Physicians,35,M,570.0
62549,2014,Alberta,Provincial/territorial government,Physicians,40,M,667.0
62550,2014,Alberta,Provincial/territorial government,Physicians,45,M,782.0
62551,2014,Alberta,Provincial/territorial government,Physicians,50,M,949.0
62552,2014,Alberta,Provincial/territorial government,Physicians,55,M,1171.0
